"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"31","He seems uncomfortable thats what I want to hear about a guy holding a rifle ThisIsLife GunControlNow RepealThendAmendment",FALSE,4,"TheH0MIE",2017-10-23 02:18:48,FALSE,"922285198502453248","922286151813206016","290588490","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheH0MIE",0,FALSE,FALSE,NA,NA
"32","The fact that they are hiding their faces should tell you all you need to know ThisIsLife RepealThendAmendment GunControlNow",FALSE,2,"TheH0MIE",2017-10-23 02:15:01,FALSE,"922282832541769728","922285198502453248","290588490","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheH0MIE",0,FALSE,FALSE,NA,NA
"33","new report guncontrolnow",FALSE,0,NA,2017-10-23 02:11:19,FALSE,NA,"922284267434061824",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"34","report guncontrolnow",FALSE,0,NA,2017-10-23 02:06:39,FALSE,NA,"922283092949307392",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"35","GunControlNow Gave his life protecting others You have his blood on your hands",FALSE,0,NA,2017-10-23 02:01:05,FALSE,NA,"922281695201636353",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adivawoman",0,FALSE,FALSE,NA,NA
"36","GunControlNow WhatWillItTake Here we go again",FALSE,0,NA,2017-10-23 01:59:42,FALSE,NA,"922281346109669377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tim_Chauncey",0,FALSE,FALSE,NA,NA
"37","Merica Where the goes after Cub Scouts who question their public policies shameful",FALSE,0,"thehill",2017-10-23 01:51:53,TRUE,"922273635607416832","922279378360438784","1917731","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melina5299",0,FALSE,FALSE,NA,NA
"38","Indivisible RejectTheNRA GunControlNow LasVegasShooting HR              YOU CAN CALL NO MATTER WHERE YOU LIVE This is a",FALSE,0,NA,2017-10-23 01:37:34,FALSE,NA,"922275776233226240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SallyDeal4",61,TRUE,FALSE,NA,NA
"39","We just witnessed the most ruthless gun attack on a group of people in the US Las Vegas Before that Orlan",FALSE,0,"NRATV",2017-10-23 01:37:20,TRUE,NA,"922275718276493313","17564591","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skeptickin",0,FALSE,FALSE,NA,NA
"40","Yes Because the answer to violence is to give people more guns Makes perfect sense OMGGunControlNow",FALSE,0,"ursusmiratus",2017-10-23 01:33:31,FALSE,"922111158554947585","922274756640018432","710375905873494016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamie5577jamie",0,FALSE,FALSE,NA,NA
"41","TEXAS RIGHT TO KEEP AND BEAR ARMS GunControlNow GunControl Gunsense NRA Guns",FALSE,2,NA,2017-10-23 01:32:32,FALSE,NA,"922274506596585472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dilly_bob",0,FALSE,FALSE,NA,NA
"42","GunControlNow saveourchildren",FALSE,0,NA,2017-10-23 01:22:28,FALSE,NA,"922271973673259009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stevensmom523",49,TRUE,FALSE,NA,NA
"43","a not GunControlNow",FALSE,0,"wikileaks",2017-10-23 01:15:52,FALSE,"922257331940978688","922270314217852928","16589206","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","lebanon_tn",0,FALSE,FALSE,NA,NA
"44","Ames Mayfield should be celebrated not ostracized by Shameful GunControlNow",FALSE,0,NA,2017-10-23 01:06:32,FALSE,NA,"922267963494928384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasoneckardt",0,FALSE,FALSE,NA,NA
"45","GunControlNow VegasStrong LasVegasMassacre NRAKills StopGunViolence RepealThend",FALSE,0,NA,2017-10-23 01:05:30,TRUE,NA,"922267704056090624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeriMcGill",0,FALSE,FALSE,NA,NA
"46","GunControlNow guncontrol LasVegasShooting PrayForVegas harshtruth",FALSE,0,NA,2017-10-23 01:01:57,FALSE,NA,"922266813894766592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Daviddannystryk",1,TRUE,FALSE,NA,NA
"47","GunControlNow saveourchildren",FALSE,0,NA,2017-10-23 01:01:00,FALSE,NA,"922266573276147714",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Unity_Coach",49,TRUE,FALSE,NA,NA
"48","Complicit StopGunViolence GunControlNow ImpeachTrump TrumpRussia TrumpIsAMoron",FALSE,0,NA,2017-10-23 00:55:34,FALSE,NA,"922265204343259136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tedrobak",2,TRUE,FALSE,NA,NA
"49","GunControlNow saveourchildren",FALSE,0,NA,2017-10-23 00:46:59,FALSE,NA,"922263046772416513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Glambert40291",49,TRUE,FALSE,NA,NA
"50","thenfixguncontrolyoudafttwerp ITMFA GunControlNow Hypocrite",FALSE,0,"realDonaldTrump",2017-10-23 00:39:32,FALSE,NA,"922261169225822208","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gardengirlove",0,FALSE,FALSE,NA,NA
"51","Support GunControlNow",FALSE,0,"isaiahlevi9_",2017-10-23 00:39:10,FALSE,"921846071504130048","922261079807418369","890062327512301568","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jahmikel_Jordan",0,FALSE,FALSE,NA,NA
"52","GunControlNow saveourchildren",FALSE,0,NA,2017-10-23 00:37:47,FALSE,NA,"922260731302735873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ernierouge",49,TRUE,FALSE,NA,NA
"53","report Marcus Carter guncontrolnow",FALSE,0,NA,2017-10-23 00:36:37,FALSE,NA,"922260436883472384",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"54","LasVegasShooting PulseNightClub VirginaTech SandyHook GunControlNow gunsense GUNviolence GunLaws StopTheViolence Sto",FALSE,0,NA,2017-10-23 00:35:49,FALSE,NA,"922260235158523904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cyndiweston",19,TRUE,FALSE,NA,NA
"55","This boy raised a very good point It makes sense It doesnt make sense for adults to retaliate against him",FALSE,0,NA,2017-10-23 00:34:52,TRUE,NA,"922259995076497409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","me15226986",0,FALSE,FALSE,NA,NA
"56","report Lucas Stark guncontrolnow",FALSE,0,NA,2017-10-23 00:31:17,FALSE,NA,"922259094576263168",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"57","Aren t you sick of hearing the worst shooting in American history Aren t you ARENT YOU ActiveShooter GunControlNow",FALSE,2,NA,2017-10-23 00:23:11,FALSE,NA,"922257057025331200",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CathyofTO",1,FALSE,FALSE,NA,NA
"58","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-23 00:22:51,FALSE,NA,"922256973784944640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chestnut_daniel",47,TRUE,FALSE,NA,NA
"59","the more guns a society has the less crime or murders are committed  What a distorted dumb logic Vick",FALSE,0,"nytimes",2017-10-23 00:19:43,TRUE,"922149328587771904","922256184702365696","807095","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RosalyBr",0,FALSE,FALSE,NA,NA
"60","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-23 00:11:49,FALSE,NA,"922254197369778177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MosesDidItBest",47,TRUE,FALSE,NA,NA
"61","Then she would rightfully be in prisonand this is a prime example of why we need GunControlNow",FALSE,0,"thehill",2017-10-23 00:07:03,FALSE,"922230357755351041","922252995357638656","1917731","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dingodog",0,FALSE,FALSE,NA,NA
"62","Holy bejesus This is some nasty stuff Are we really living in the st century GunControlNow propaganda",FALSE,0,NA,2017-10-23 00:05:59,FALSE,NA,"922252726490185728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oiramotel",0,FALSE,FALSE,NA,NA
"63","GunControlNow saveourchildren",FALSE,0,NA,2017-10-23 00:04:00,FALSE,NA,"922252228437659649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","foureyes60",49,TRUE,FALSE,NA,NA
"64","RapeCulture GunControlNow",FALSE,0,NA,2017-10-22 23:56:09,FALSE,NA,"922250253780299776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SupremCourtJest",0,FALSE,FALSE,NA,NA
"65","LasVegasShooting PulseNightClub VirginaTech SandyHook GunControlNow gunsense GUNviolence GunLaws StopTheViolence Sto",FALSE,0,NA,2017-10-22 23:55:21,FALSE,NA,"922250052382396422",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fvicente5690",19,TRUE,FALSE,NA,NA
"66","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 23:52:52,FALSE,NA,"922249426479075328",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BudGothmog44",47,TRUE,FALSE,NA,NA
"67","GunControlNow saveourchildren",FALSE,0,NA,2017-10-22 23:52:02,FALSE,NA,"922249214884831232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","llwood9663",49,TRUE,FALSE,NA,NA
"68","Resistance NotMyPresident Resist Trump Dotard GunControlNow NFL NRA RussiaGate Putinspuppet Racist homophobic Imp",FALSE,0,NA,2017-10-22 23:50:15,FALSE,NA,"922248769273499648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dax_x98",14,TRUE,FALSE,NA,NA
"69","LasVegasShooting PulseNightClub VirginaTech SandyHook GunControlNow gunsense GUNviolence GunLaws StopTheViolence Sto",FALSE,0,NA,2017-10-22 23:50:06,FALSE,NA,"922248731658989570",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dax_x98",19,TRUE,FALSE,NA,NA
"70","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 23:47:13,FALSE,NA,"922248004303716353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","volkhaven",47,TRUE,FALSE,NA,NA
"71","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 23:41:56,FALSE,NA,"922246676001296384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tinyboo49",47,TRUE,FALSE,NA,NA
"72","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 23:39:34,FALSE,NA,"922246080342794240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nursingartist",47,TRUE,FALSE,NA,NA
"73","new report Chadrick Spurlock guncontrolnow",FALSE,0,NA,2017-10-22 23:36:37,FALSE,NA,"922245336185393152",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"74","GunControlNow",FALSE,0,NA,2017-10-22 23:32:04,FALSE,NA,"922244190045638662",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","durham_lou",0,FALSE,FALSE,NA,NA
"75","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 23:28:11,FALSE,NA,"922243213498486784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","byebye45byebye",47,TRUE,FALSE,NA,NA
"76","October Multiple mass shootings incl deadliest in recent history Nazis shooting into crowds AGAIN",FALSE,0,NA,2017-10-22 23:28:00,TRUE,NA,"922243166761308160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JonLibbyTwit",0,FALSE,FALSE,NA,NA
"77","GunControlNow saveourchildren",FALSE,0,NA,2017-10-22 23:26:22,FALSE,NA,"922242755744665600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kdw_8437",49,TRUE,FALSE,NA,NA
"78","GunControlNow saveourchildren",FALSE,0,NA,2017-10-22 23:25:43,FALSE,NA,"922242594318544896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","philipdavison",49,TRUE,FALSE,NA,NA
"79","If our lax gun laws applied only to black males amp all women I would be in favor of them gunsense nra GunControlNow",FALSE,0,NA,2017-10-22 23:24:10,FALSE,NA,"922242204919312385",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cfmman",0,FALSE,FALSE,NA,NA
"80","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 23:21:11,FALSE,NA,"922241454784827392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaynieDane",47,TRUE,FALSE,NA,NA
"81","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 23:19:17,FALSE,NA,"922240974570471424",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","borealizz",47,TRUE,FALSE,NA,NA
"82","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 23:18:25,FALSE,NA,"922240757796241408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Socratic1",47,TRUE,FALSE,NA,NA
"83","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 23:16:37,FALSE,NA,"922240305503535106",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Al_Czarnecki",47,TRUE,FALSE,NA,NA
"84","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 23:16:15,FALSE,NA,"922240211450519552",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","occtoys",47,TRUE,FALSE,NA,NA
"85","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 23:15:46,FALSE,NA,"922240091040436229",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PersephoneChild",47,TRUE,FALSE,NA,NA
"86","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 23:14:57,FALSE,NA,"922239886446485504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LibbyBlog",47,TRUE,FALSE,NA,NA
"87","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 23:13:44,FALSE,NA,"922239579184345089",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","leftoverleftist",47,TRUE,FALSE,NA,NA
"88","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 23:13:07,FALSE,NA,"922239421059014656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeSeriousUSA",47,TRUE,FALSE,NA,NA
"89","GunControlNow saveourchildren",FALSE,0,NA,2017-10-22 23:11:10,FALSE,NA,"922238931164450816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rita_deen",49,TRUE,FALSE,NA,NA
"90","more people die each day f guns than f opioids Why is one worth addressing but the other not GunControlNow howmanymore",FALSE,2,"senrobportman",2017-10-22 22:59:14,FALSE,NA,"922235929858859013","18915145","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","politicabs",1,FALSE,FALSE,NA,NA
"91","LiberalLogic LiberalismIsAMentalDisorder GunSense GunControl GunControlNow Liberal liberals A ndAmendment gu",FALSE,0,NA,2017-10-22 22:53:41,FALSE,NA,"922234532291424256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","D_Walker1773",4,TRUE,FALSE,NA,NA
"92","GunControlNow saveourchildren",FALSE,0,NA,2017-10-22 22:51:49,FALSE,NA,"922234062693126146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sepulcher67",49,TRUE,FALSE,NA,NA
"93","So much tragedy",FALSE,1,"resistasista76",2017-10-22 22:49:20,TRUE,"922231579459469312","922233436621942786","860893410277728256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","susanmddem",0,FALSE,FALSE,NA,NA
"94","GunControlNow saveourchildren",FALSE,0,NA,2017-10-22 22:47:25,FALSE,NA,"922232955925352448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoeKing3333",49,TRUE,FALSE,NA,NA
"95","new report guncontrolnow",FALSE,0,NA,2017-10-22 22:41:36,FALSE,NA,"922231492591390720",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"96","This is where were heading if Congress doesnt act GunControlNow LasVegas mandalaybay shooting TheCritic",FALSE,0,NA,2017-10-22 22:40:13,FALSE,NA,"922231145382731784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jd2b1999",38,TRUE,FALSE,NA,NA
"97","report guncontrolnow",FALSE,0,NA,2017-10-22 22:36:36,FALSE,NA,"922230234191196160",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"98","GunControlNow saveourchildren",FALSE,0,NA,2017-10-22 22:33:23,FALSE,NA,"922229422253596672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GFKelley19",49,TRUE,FALSE,NA,NA
"99","GunControlNow saveourchildren",FALSE,0,NA,2017-10-22 22:33:08,FALSE,NA,"922229359947276288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","79straightedge",49,TRUE,FALSE,NA,NA
"100","GunControlNow saveourchildren",FALSE,0,NA,2017-10-22 22:33:03,FALSE,NA,"922229341999710213",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mypoliticalrant",49,TRUE,FALSE,NA,NA
"101","new report Anteria Gordon guncontrolnow",FALSE,0,NA,2017-10-22 22:31:16,FALSE,NA,"922228891661619201",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"102","GunControlNOW",FALSE,1,"mikaplusfranz",2017-10-22 22:29:45,FALSE,"922225838120058881","922228510646611968","37838680","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mikaplusfranz",0,FALSE,FALSE,NA,NA
"103","GunControlNow",FALSE,0,NA,2017-10-22 22:28:20,FALSE,NA,"922228153916862464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlephsMom",0,FALSE,FALSE,NA,NA
"104","GunControlNow saveourchildren",FALSE,0,NA,2017-10-22 22:26:21,FALSE,NA,"922227653117018113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarryHingley",49,TRUE,FALSE,NA,NA
"105","GunControlNow saveourchildren",FALSE,0,NA,2017-10-22 22:25:07,FALSE,NA,"922227343455916032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BillERayburn1",49,TRUE,FALSE,NA,NA
"106","Only in tRumps America sad GunControlNow",FALSE,0,NA,2017-10-22 22:21:21,FALSE,NA,"922226394163056640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HappyReader3",1,TRUE,FALSE,NA,NA
"107","GunControlNow saveourchildren",FALSE,0,NA,2017-10-22 22:19:45,FALSE,NA,"922225994253111296",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WadleyJPH",49,TRUE,FALSE,NA,NA
"108","GunControlNow saveourchildren",FALSE,0,NA,2017-10-22 22:19:45,FALSE,NA,"922225994202836992",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Larshell2015",49,TRUE,FALSE,NA,NA
"109","GunControlNow saveourchildren",FALSE,0,NA,2017-10-22 22:19:45,FALSE,NA,"922225994114707459",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","D1997abir",49,TRUE,FALSE,NA,NA
"110","we cant continue to debate this issue while people are dying we need action now GunControlNow",FALSE,0,NA,2017-10-22 22:19:14,FALSE,NA,"922225863692902401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariaDLeon14",10332,TRUE,FALSE,NA,NA
"111","What the hell are we doing to our children GunControlNow",FALSE,0,NA,2017-10-22 22:18:04,FALSE,NA,"922225570351583232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KaySch10",0,FALSE,FALSE,NA,NA
"112","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 22:17:19,FALSE,NA,"922225380215402496",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","suzie462",47,TRUE,FALSE,NA,NA
"113","report North Carolina Rocky Mount guncontrolnow",FALSE,0,NA,2017-10-22 22:16:16,FALSE,NA,"922225116582436865",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
